mlb_id,mlb_name,mlb_pos,mlb_team,bats,throws,birth_year,bp_id,bref_id,bref_name,cbs_id,cbs_name,cbs_position,davenport_id,espn_id,espn_name,espn_pos,fg_id,fg_name,lahman_id,nfbc_id,nfbc_name,nfbc_pos,retrosheet_id,retrosheet_name,debut,yahoo_id,yahoo_name,yahoo_pos,mlb_depth
457732,Andrew Bailey,P,BOS,R,R,1984,51989,bailean01,Andrew Bailey,1655624,Andrew Bailey,RP,BAILEY19840531A,30096,Andrew Bailey,RP,1368,Andrew Bailey,bailean01,8440,Andrew Bailey,P,baila001,Andrew Bailey,4/6/2009,8440,Andrew Bailey,RP,
571479,Andrew Bellatti,P,TB,R,R,1991,59597,bellaan01,Andrew Bellatti,,,,,33811,Andrew Bellatti,RP,10657,Andrew Bellatti,,9962,Andrew Bellatti,P,,,,9962,Andrew Bellatti,SP,RP9
518500,Andrew Brown,RF,OAK,R,R,1984,55633,brownan02,Andrew Brown,1811889,Andrew Brown,LF,BROWN19840910A,31409,Andrew Brown,LF,3837,Andrew Brown,brownan02,8966,Andrew Brown,LF,browa003,Andrew Brown,6/12/2011,8966,Andrew Brown,LF/RF,
446398,Andrew Carignan,P,OAK,R,R,1986,57666,carigan01,Andrew Carignan,1655625,Andrew Carignan,RP,CARIGNAN19860723A,,,,2431,Andrew Carignan,carigan01,9055,Andrew Carignan,P,caria001,Andrew Carignan,9/2/2011,9055,Andrew Carignan,RP,
488768,Andrew Cashner,P,SD,R,R,1986,58136,cashnan01,Andrew Cashner,1661425,Andrew Cashner,SP,CASHNER19860911A,30134,Andrew Cashner,SP,8782,Andrew Cashner,cashnan01,8627,Andrew Cashner,P,casha001,Andrew Cashner,5/31/2010,8627,Andrew Cashner,SP/RP,SP3
605177,Andrew Chafin,P,ARI,R,L,1990,70436,chafian01,Andrew Chafin,1967936,Andrew Chafin,RP,,32810,Andrew Chafin,RP,12988,Andrew Chafin,chafian01,9782,Andrew Chafin,P,chafa001,Andrew Chafin,8/13/2014,9782,Andrew Chafin,RP,RP6
571760,Andrew Heaney,P,LAA,L,L,1991,99874,heanean01,Andrew Heaney,2036439,Andrew Heaney,SP,,32672,Andrew Heaney,SP,15423,Andrew Heaney,heanean01,9586,Andrew Heaney,P,heana001,Andrew Heaney,6/19/2014,9586,Andrew Heaney,SP,
518911,Andrew Lambo,RF,PIT,L,L,1988,56566,lamboan01,Andrew Lambo,1671051,Andrew Lambo,RF,LAMBO19880811A,31028,Andrew Lambo,RF,5386,Andrew Lambo,lamboan01,9489,Andrew Lambo,RF,lamba001,Andrew Lambo,8/13/2013,9489,Andrew Lambo,RF,
457705,Andrew McCutchen,CF,PIT,R,R,1986,46400,mccutan01,Andrew McCutchen,1103290,Andrew McCutchen,CF,MCCUTCHEN19861010A,28701,Andrew McCutchen,CF,9847,Andrew McCutchen,mccutan01,7977,Andrew McCutchen,CF,mccua001,Andrew McCutchen,6/4/2009,7977,Andrew McCutchen,CF,CF1
605374,Andrew McKirahan,P,ATL,R,L,1990,70471,mckiran01,Andrew McKirahan,1955182,Andrew McKirahan,RP,,32233,Andrew McKirahan,RP,12870,Andrew McKirahan,,9911,Andrew McKirahan,P,,,,9911,Andrew McKirahan,RP,
453192,Andrew Miller,P,NYY,L,L,1985,49617,millean01,Andrew Miller,1116708,Andrew Miller,RP,MILLER19850521A,28563,Andrew Miller,RP,6785,Andrew Miller,millean01,7847,Andrew Miller,P,milla002,Andrew Miller,8/30/2006,7847,Andrew Miller,RP,RP1
461865,Andrew Romine,3B,DET,S,R,1985,54877,rominan01,Andrew Romine,1599178,Andrew Romine,3B,ROMINE19851224A,29330,Andrew Romine,3B,1159,Andrew Romine,rominan01,8842,Andrew Romine,SS,romia001,Andrew Romine,9/24/2010,8842,Andrew Romine,SS/3B,SS2
572180,Andrew Susac,C,SF,R,R,1990,70779,susacan01,Andrew Susac,1937573,Andrew Susac,C,,32062,Andrew Susac,C,13132,Andrew Susac,susacan01,9131,Andrew Susac,C,susaa001,Andrew Susac,7/26/2014,9131,Andrew Susac,C,
476531,Andrew Taylor,P,LAA,R,L,1986,58730,tayloan01,Andrew Taylor,1735058,Andrew Taylor,RP,TAYLOR19860818A,30568,Andrew Taylor,RP,7896,Andrew Taylor,tayloan01,9289,Andrew Taylor,P,tayla002,Andrew Taylor,9/27/2012,9289,Andrew Taylor,RP,
599819,Andrew Werner,P,OAK,L,L,1987,69017,wernean01,Andrew Werner,2008566,Andrew Werner,SP,WERNER19870225A,,,,11783,Andrew Werner,wernean01,9274,Andrew Werner,P,werna001,Andrew Werner,8/22/2012,,,,
116662,Andruw Jones,RF,NYY,R,R,1977,86,jonesan01,Andruw Jones,7764,Andruw Jones,LF,JONES19770423A,,,,96,Andruw Jones,jonesan01,5681,Andruw Jones,OF,jonea002,Andruw Jones,8/15/1996,,,,
543108,Andy Dirks,LF,TOR,L,L,1986,57797,dirksan01,Andy Dirks,1669882,Andy Dirks,LF,DIRKS19860124A,31006,Andy Dirks,LF,6453,Andy Dirks,dirksan01,8927,Andy Dirks,LF,dirka001,Andy Dirks,5/16/2011,8927,Andy Dirks,LF,
451188,Andy LaRoche,3B,CWS,R,R,1983,45443,larocan01,Andy LaRoche,580525,Andy LaRoche,3B,LAROCHE19830913A,,,,6444,Andy LaRoche,larocan01,7928,Andy LaRoche,3B,laroa002,Andy LaRoche,5/6/2007,7928,Andy LaRoche,3B/SS,
429708,Andy Marte,3B,ARI,R,R,1983,31354,martean01,Andy Marte,490091,Andy Marte,3B,MARTE19831021A,5916,Andy Marte,3B,3203,Andy Marte,martean01,7291,Andy Marte,3B,marta004,Andy Marte,6/7/2005,7291,Andy Marte,3B,
501989,Andy Oliver,P,PHI,L,L,1987,64670,olivean01,Andy Oliver,1740981,Andy Oliver,RP,,30764,Andy Oliver,RP,,,olivean01,8752,Andy Oliver,P,oliva002,Andy Oliver,6/25/2010,8752,Andy Oliver,SP,
519107,Andy Parrino,SS,OAK,S,R,1985,57265,parrian01,Andy Parrino,1602166,Andy Parrino,2B,PARRINO19851031A,30339,Andy Parrino,2B,3972,Andy Parrino,parrian01,9027,Andy Parrino,SS,parra001,Andy Parrino,8/26/2011,9027,Andy Parrino,SS/2B,
519421,Andy Wilkins,1B,LAD,L,R,1988,65923,wilkian01,Andy Wilkins,1954877,Andy Wilkins,3B,,31814,Andy Wilkins,3B,11251,Andy Wilkins,wilkian01,9802,Andy Wilkins,1B,wilka002,Andy Wilkins,8/31/2014,9802,Andy Wilkins,1B/3B,
502162,Angel Castro,P,OAK,R,R,1982,50162,castran01,Angel Castro,2044248,Angel Castro,SP,,30005,Angel Castro,SP,3243,Angel Castro,,9960,Angel Castro,P,,,,9960,Ángel Castro,RP,RP6
553970,Angel Nesbitt,P,DET,R,R,1990,66094,nesbian01,Angel Nesbitt,2159713,Angel Nesbitt,RP,,33645,Angel Nesbitt,RP,13415,Angel Nesbitt,,9848,Angel Nesbitt,P,,,,9848,Angel Nesbitt,RP,RP5
434636,Angel Pagan,CF,SF,S,R,1981,40737,paganan01,Angel Pagan,490155,Angel Pagan,CF,PAGAN19810702A,6488,Angel Pagan,CF,2918,Angel Pagan,paganan01,7717,Angel Pagan,CF,pagaa001,Angel Pagan,4/3/2006,7717,Ángel Pagán,CF,CF1
447816,Angel Sanchez,2B,CWS,R,R,1983,48867,sanchan02,Angel Sanchez,1959497,Angel Sanchez,SP,SANCHEZ19830920A,,,,3492,Angel Sanchez,sanchan02,7898,Angel Sanchez,SS,sanca005,Angel Sanchez,9/23/2006,7898,Angel Sánchez,SS/2B,
434671,Anibal Sanchez,P,DET,R,R,1984,45578,sanchan01,Anibal Sanchez,533212,Anibal Sanchez,SP,SANCHEZ19840227A,6472,Anibal Sanchez,SP,3284,Anibal Sanchez,sanchan01,7701,Anibal Sanchez,P,sanca004,Anibal Sanchez,6/25/2006,7701,Anibal Sánchez,SP,SP2
542914,Anthony Bass,P,TEX,R,R,1987,58823,bassan01,Anthony Bass,1793606,Anthony Bass,RP,BASS19871101A,31144,Anthony Bass,RP,7982,Anthony Bass,bassan01,8965,Anthony Bass,P,bassa001,Anthony Bass,6/13/2011,8965,Anthony Bass,RP,RP5
543101,Anthony DeSclafani,P,CIN,R,R,1990,70803,desclan01,Anthony DeSclafani,2117049,Anthony DeSclafani,SP,,33180,Anthony DeSclafani,SP,13050,Anthony DeSclafani,desclan01,9703,Anthony DeSclafani,P,desca001,Anthony DeSclafani,5/14/2014,9703,Anthony DeSclafani,SP,SP3
543238,Anthony Gose,CF,DET,L,L,1990,57905,gosean01,Anthony Gose,1758976,Anthony Gose,CF,GOSE19900810A,31048,Anthony Gose,CF,5097,Anthony Gose,gosean01,9120,Anthony Gose,CF,gosea001,Anthony Gose,7/17/2012,9120,Anthony Gose,CF/LF,CF1
519168,Anthony Ranaudo,P,TEX,R,R,1989,68405,ranauan01,Anthony Ranaudo,1765817,Anthony Ranaudo,SP,RANAUDO19890909A,31215,Anthony Ranaudo,SP,11424,Anthony Ranaudo,ranauan01,9548,Anthony Ranaudo,P,ranaa001,Anthony Ranaudo,8/1/2014,9548,Anthony Ranaudo,SP,
489232,Anthony Recker,C,NYM,R,R,1983,46537,reckean01,Anthony Recker,1520598,Anthony Recker,C,RECKER19830829A,29490,Anthony Recker,C,4063,Anthony Recker,reckean01,9023,Anthony Recker,C,recka001,Anthony Recker,8/25/2011,9023,Anthony Recker,C,C3
543685,Anthony Rendon,3B,WSH,R,R,1990,70755,rendoan01,Anthony Rendon,1894625,Anthony Rendon,3B,RENDON19900606A,32098,Anthony Rendon,3B,12861,Anthony Rendon,rendoan01,9106,Anthony Rendon,3B,renda001,Anthony Rendon,4/21/2013,9106,Anthony Rendón,3B/2B,
519203,Anthony Rizzo,1B,CHC,L,L,1989,57514,rizzoan01,Anthony Rizzo,1670417,Anthony Rizzo,1B,RIZZO19890808A,30782,Anthony Rizzo,1B,3473,Anthony Rizzo,rizzoan01,8868,Anthony Rizzo,1B,rizza001,Anthony Rizzo,6/9/2011,8868,Anthony Rizzo,1B,1B1
461872,Anthony Swarzak,P,CLE,R,R,1985,46761,swarzan01,Anthony Swarzak,1102983,Anthony Swarzak,RP,SWARZAK19850910A,30153,Anthony Swarzak,RP,7466,Anthony Swarzak,swarzan01,8479,Anthony Swarzak,P,swara001,Anthony Swarzak,5/23/2009,8479,Anthony Swarzak,RP,
460008,Anthony Varvaro,P,CHC,R,R,1984,52044,varvaan01,Anthony Varvaro,1725463,Anthony Varvaro,RP,VARVARO19841031A,30386,Anthony Varvaro,RP,2385,Anthony Varvaro,varvaan01,8840,Anthony Varvaro,P,varva001,Anthony Varvaro,9/24/2010,8840,Anthony Varvaro,RP,
460322,Antoan Richardson,RF,TEX,S,R,1983,48676,richaan01,Antoan Richardson,1812706,Antoan Richardson,CF,RICHARDSO19831008A,31436,Antoan Richardson,CF,209,Antoan Richardson,richaan01,9056,Antoan Richardson,CF,richa001,Antoan Richardson,9/4/2011,9056,Antoan Richardson,CF,
455374,Antonio Bastardo,P,PIT,R,L,1985,52360,bastaan01,Antonio Bastardo,1618624,Antonio Bastardo,RP,BASTARDO19850921A,30105,Antonio Bastardo,RP,8844,Antonio Bastardo,bastaan01,8503,Antonio Bastardo,P,basta001,Antonio Bastardo,6/2/2009,8503,Antonio Bastardo,RP,RP4
133380,Aramis Ramirez,3B,MIL,R,R,1978,734,ramirar01,Aramis Ramirez,11073,Aramis Ramirez,3B,RAMIREZ19780625A,3853,Aramis Ramirez,3B,1002,Aramis Ramirez,ramirar01,6014,Aramis Ramirez,3B,ramia001,Aramis Ramirez,5/26/1998,6014,Aramis Ramírez,3B,3B1
605151,Archie Bradley,P,ARI,R,R,1992,70431,bradlar01,Archie Bradley,1894626,Archie Bradley,SP,,32518,Archie Bradley,SP,12918,Archie Bradley,,9542,Archie Bradley,P,,,,9542,Archie Bradley,SP,SP5
570489,Arismendy Alcantara,2B,CHC,S,R,1991,66268,alcanar01,Arismendy Alcantara,2044523,Arismendy Alcantara,2B,ALCANTARA19911029A,32823,Arismendy Alcantara,2B,10711,Arismendy Alcantara,alcanar01,9554,Arismendy Alcantara,2B,alcaa001,Arismendy Alcantara,7/9/2014,9554,Arismendy Alcántara,2B/CF,
504186,Arnold Leon,P,OAK,R,R,1988,50390,leonar01,Arnold Leon,1392902,Arnold Leon,RP,,29478,Arnold Leon,RP,5595,Arnold Leon,,9696,Arnold Leon,P,,,,9696,Arnold León,SP,
527055,Arodys Vizcaino,P,ATL,R,R,1990,58775,vizcaar01,Arodys Vizcaino,1730743,Arodys Vizcaino,RP,VIZCAINO19901113A,31087,Arodys Vizcaino,RP,5498,Arodys Vizcaino,vizcaar01,8998,Arodys Vizcaino,P,vizca001,Arodys Vizcaino,8/10/2011,8998,Arodys Vizcaíno,RP,
547973,Aroldis Chapman,P,CIN,L,L,1988,53014,chapmar01,Aroldis Chapman,1717646,Aroldis Chapman,RP,CHAPMANcubaA01,30442,Aroldis Chapman,RP,10233,Aroldis Chapman,chapmar01,8616,Aroldis Chapman,P,chapa001,Aroldis Chapman,8/31/2010,8616,Aroldis Chapman,RP,RP1
491708,Arquimedes Caminero,P,PIT,R,R,1987,51195,caminar01,Arquimedes Caminero,1784927,Arquimedes Caminero,RP,CAMINERO19870616A,30979,Arquimedes Caminero,RP,8992,Arquimedes Caminero,caminar01,9493,Arquimedes Caminero,P,camia001,Arquimedes Caminero,8/16/2013,9493,Arquímedes Caminero,RP,RP7
452678,Asdrubal Cabrera,SS,TB,S,R,1985,45398,cabreas01,Asdrubal Cabrera,548513,Asdrubal Cabrera,SS,CABRERA19851113A,28671,Asdrubal Cabrera,SS,4962,Asdrubal Cabrera,cabreas01,7947,Asdrubal Cabrera,SS,cabra002,Asdrubal Cabrera,8/8/2007,7947,Asdrubal Cabrera,SS/2B,SS1
592879,Asher Wojciechowski,P,HOU,R,R,1988,67154,wojcias01,Asher Wojciechowski,1757985,Asher Wojciechowski,SP,,31734,Asher Wojciechowski,SP,10836,Asher Wojciechowski,,9663,Asher Wojciechowski,P,,,,9663,Asher Wojciechowski,SP/RP,
542233,Audry Perez,C,COL,R,R,1988,58532,perezau01,Audry Perez,1794768,Audry Perez,C,PEREZ19881223A,31993,Audry Perez,C,9176,Audry Perez,perezau01,9524,Audry Perez,C,perea002,Audry Perez,9/15/2013,9524,Audry Pérez,C,
542866,Austin Adams,P,CLE,R,R,1986,59978,adamsau01,Austin Adams,1936043,Austin Adams,RP,ADAMS19860819A,31660,Austin Adams,RP,7411,Austin Adams,adamsau01,9764,Austin Adams,P,adama001,Austin Adams,7/12/2014,9764,Austin Adams,RP,
605131,Austin Barnes,C,LAD,R,R,1989,69513,,,2046041,Austin Barnes,C,,32856,Austin Barnes,C,,,,,,,,,,,,,
595978,Austin Hedges,C,SD,R,R,1992,70397,hedgeau01,Austin Hedges,1947852,Austin Hedges,C,,32168,Austin Hedges,C,12976,Austin Hedges,,9336,Austin Hedges,C,,,,9336,Austin Hedges,C,C2
457706,Austin Jackson,CF,SEA,R,R,1987,47939,jacksau01,Austin Jackson,1103265,Austin Jackson,CF,JACKSON19870201A,29453,Austin Jackson,CF,9848,Austin Jackson,jacksau01,8412,Austin Jackson,CF,jacka001,Austin Jackson,4/5/2010,8412,Austin Jackson,CF,
400290,Austin Kearns,RF,MIA,R,R,1980,783,kearnau01,Austin Kearns,181966,Austin Kearns,OF,KEARNS19800520A,5012,Austin Kearns,RF,332,Austin Kearns,kearnau01,6851,Austin Kearns,OF,keara001,Austin Kearns,4/17/2002,6851,Austin Kearns,LF/RF,
519222,Austin Romine,C,NYY,R,R,1988,57520,rominau01,Austin Romine,1495873,Austin Romine,C,ROMINE19881122A,29470,Austin Romine,C,5491,Austin Romine,rominau01,9082,Austin Romine,C,romia002,Austin Romine,9/11/2011,9082,Austin Romine,C,
541645,Avisail Garcia,RF,CWS,R,R,1991,59016,garciav01,Avisail Garcia,1740934,Avisail Garcia,RF,GARCIA19910612A,30729,Avisail Garcia,RF,5760,Avisail Garcia,garciav01,9281,Avisail Garcia,RF,garca003,Avisail Garcia,8/31/2012,9281,Avisail García,RF,RF1
543725,B.J. Rosenberg,P,PHI,R,R,1985,58871,rosenbj01,B.J. Rosenberg,1731904,B.J. Rosenberg,RP,ROSENBERG19850917A,30652,B.J. Rosenberg,RP,7183,B.J. Rosenberg,rosenbj01,9214,B.J. Rosenberg,P,roseb003,B.J. Rosenberg,6/9/2012,9214,B.J. Rosenberg,RP,
446264,Barry Enright,P,LAA,R,R,1986,57338,enrigba01,Barry Enright,1531178,Barry Enright,SP,ENRIGHT19860330A,,,,2412,Barry Enright,enrigba01,8755,Barry Enright,P,enrib001,Barry Enright,6/30/2010,8755,Barry Enright,RP,
217096,Barry Zito,P,SF,L,L,1978,969,zitoba01,Barry Zito,174962,Barry Zito,SP,ZITO19780513A,4233,Barry Zito,SP,944,Barry Zito,zitoba01,6394,Barry Zito,P,zitob001,Barry Zito,7/22/2000,6394,Barry Zito,SP,
112526,Bartolo Colon,P,NYM,R,R,1973,395,colonba01,Bartolo Colon,7525,Bartolo Colon,SP,COLON19730524A,3602,Bartolo Colon,SP,375,Bartolo Colon,colonba01,5763,Bartolo Colon,P,colob001,Bartolo Colon,4/4/1997,5763,Bartolo Colón,SP,SP1
450204,Ben Francisco,LF,ARI,R,R,1981,35575,francbe01,Ben Francisco,486536,Ben Francisco,LF,FRANCISCO19811023A,,,,4677,Ben Francisco,francbe01,7948,Ben Francisco,OF,franb001,Ben Francisco,5/1/2007,7948,Ben Francisco,RF/LF,
572019,Ben Paulsen,1B,COL,L,R,1987,60645,paulsbe01,Ben Paulsen,1800287,Ben Paulsen,1B,,31045,Ben Paulsen,1B,9741,Ben Paulsen,paulsbe01,9770,Ben Paulsen,1B,paulb001,Ben Paulsen,7/21/2014,9770,Ben Paulsen,1B,
519184,Ben Revere,LF,PHI,L,R,1988,56615,reverbe01,Ben Revere,1630089,Ben Revere,LF,REVERE19880503A,29976,Ben Revere,LF,4712,Ben Revere,reverbe01,8687,Ben Revere,CF,reveb001,Ben Revere,9/7/2010,8687,Ben Revere,CF/RF,LF1
594985,Ben Rowen,P,LAD,R,R,1988,67863,rowenbe01,Ben Rowen,2046498,Ben Rowen,RP,ROWEN19881115A,32869,Ben Rowen,RP,10983,Ben Rowen,rowenbe01,9731,Ben Rowen,P,roweb001,Ben Rowen,6/15/2014,9731,Ben Rowen,RP,
450314,Ben Zobrist,2B,OAK,S,R,1981,45495,zobribe01,Ben Zobrist,1099014,Ben Zobrist,LF,ZOBRIST19810526A,28536,Ben Zobrist,LF,7435,Ben Zobrist,zobribe01,7829,Ben Zobrist,LF,zobrb001,Ben Zobrist,8/1/2006,7829,Ben Zobrist,LF/2B,
435538,Bill Bray,P,CIN,L,L,1983,45609,braybi01,Bill Bray,547589,Bill Bray,RP,BRAY19830605A,,,,8538,Bill Bray,braybi01,7716,Bill Bray,P,brayb001,Bill Bray,6/3/2006,7716,Bill Bray,RP,
434438,Billy Buckner,P,SD,R,R,1983,47164,bucknbi02,Billy Buckner,530352,Billy Buckner,SP,BUCKNER19830827A,,,,8253,Billy Buckner,bucknbi02,8094,Billy Buckner,P,buckb002,Billy Buckner,8/25/2007,8094,Billy Buckner,SP/RP,
542993,Billy Burns,CF,OAK,S,R,1989,70296,burnsbi02,Billy Burns,2046042,Billy Burns,CF,,32860,Billy Burns,CF,12701,Billy Burns,burnsbi02,9773,Billy Burns,CF,burnb002,Billy Burns,7/28/2014,9773,Billy Burns,CF,CF2
456714,Billy Butler,DH,OAK,R,R,1986,45396,butlebi03,Billy Butler,584800,Billy Butler,DH,BUTLER19860418A,6396,Billy Butler,DH,7399,Billy Butler,butlebi03,7634,Billy Butler,DH,butlb003,Billy Butler,5/1/2007,7634,Billy Butler,DH/1B,DH1
571740,Billy Hamilton,CF,CIN,S,R,1990,59654,hamilbi02,Billy Hamilton,1799465,Billy Hamilton,CF,HAMILTON19900909A,31042,Billy Hamilton,CF,10199,Billy Hamilton,hamilbi02,9113,Billy Hamilton,CF,hamib001,Billy Hamilton,9/3/2013,9113,Billy Hamilton,CF,CF1
430641,Blaine Boyer,P,MIN,R,R,1981,33003,boyerbl01,Blaine Boyer,448910,Blaine Boyer,RP,BOYER19810711A,6316,Blaine Boyer,RP,2237,Blaine Boyer,boyerbl01,7574,Blaine Boyer,P,boyeb001,Blaine Boyer,6/12/2005,7574,Blaine Boyer,RP,RP4
543278,Blaine Hardy,P,DET,L,L,1987,57948,hardybl01,Blaine Hardy,1741050,Blaine Hardy,RP,,30815,Blaine Hardy,RP,6499,Blaine Hardy,hardybl01,9732,Blaine Hardy,P,hardb001,Blaine Hardy,6/16/2014,9732,Blaine Hardy,RP,RP6
518444,Blake Beavan,P,SEA,R,R,1989,57741,beavabl01,Blake Beavan,1755140,Blake Beavan,SP,BEAVAN19890117A,31018,Blake Beavan,SP,338,Blake Beavan,beavabl01,8981,Blake Beavan,P,beavb001,Blake Beavan,7/3/2011,8981,Blake Beavan,SP/RP,
503351,Blake Lalli,1B,MIL,L,R,1983,50568,lallibl01,Blake Lalli,1732410,Blake Lalli,C,LALLI19830512A,,,,9246,Blake Lalli,lallibl01,9187,Blake Lalli,1B,lallb001,Blake Lalli,5/18/2012,9187,Blake Lalli,1B/C,
453284,Blake Parker,P,CHC,R,R,1985,51962,parkebl01,Blake Parker,1725475,Blake Parker,RP,PARKER19850619A,30517,Blake Parker,RP,5224,Blake Parker,parkebl01,9185,Blake Parker,P,parkb001,Blake Parker,5/17/2012,9185,Blake Parker,RP,
596119,Blake Swihart,C,BOS,S,R,1992,70407,swihabl01,Blake Swihart,1894641,Blake Swihart,C,,32123,Blake Swihart,C,13176,Blake Swihart,,9549,Blake Swihart,C,,,,9549,Blake Swihart,C,C1
493574,Blake Tekotte,RF,CWS,L,R,1987,58733,tekotbl01,Blake Tekotte,1666696,Blake Tekotte,CF,TEKOTTE19870524A,,,,8810,Blake Tekotte,tekotbl01,8939,Blake Tekotte,OF,tekob001,Blake Tekotte,5/25/2011,8939,Blake Tekotte,CF,
595014,Blake Treinen,P,WSH,R,R,1988,68804,treinbl01,Blake Treinen,1953420,Blake Treinen,RP,,32185,Blake Treinen,RP,12572,Blake Treinen,treinbl01,9672,Blake Treinen,P,treib001,Blake Treinen,4/12/2014,9672,Blake Treinen,RP/SP,RP2
502028,Blake Wood,P,KC,R,R,1985,50095,woodbl01,Blake Wood,1725412,Blake Wood,RP,WOOD19850808A,30392,Blake Wood,RP,1345,Blake Wood,woodbl01,8730,Blake Wood,P,woodb004,Blake Wood,5/12/2010,8730,Blake Wood,RP,
544759,Bo Schultz,P,TOR,R,R,1985,58646,schulbo02,Bo Schultz,1962289,Bo Schultz,RP,SCHULTZ19850925A,32455,Bo Schultz,RP,5028,Bo Schultz,schulbo02,9646,Bo Schultz,P,schub001,Bo Schultz,3/23/2014,9646,Bo Schultz,RP,
445090,Bobby Korecky,P,TOR,R,R,1979,38132,korecbo01,Bobby Korecky,451982,Bobby Korecky,RP,KORECKY19790916A,29112,Bobby Korecky,RP,4608,Bobby Korecky,korecbo01,8230,Bobby Korecky,P,koreb001,Bobby Korecky,4/26/2008,8230,Bobby Korecky,RP,
489039,Bobby LaFromboise,P,PIT,L,L,1986,58369,lafrobo01,Bobby LaFromboise,2027441,Bobby LaFromboise,RP,LAFROMBOI19860625A,33073,Bobby LaFromboise,RP,7758,Bobby LaFromboise,lafrobo01,9365,Bobby LaFromboise,P,lafrb001,Bobby LaFromboise,4/10/2013,9365,Bobby LaFromboise,RP,
458730,Bobby Parnell,P,NYM,R,R,1984,48365,parnebo01,Bobby Parnell,1537192,Bobby Parnell,RP,PARNELL19840908A,29227,Bobby Parnell,RP,9926,Bobby Parnell,parnebo01,8338,Bobby Parnell,P,parnb001,Bobby Parnell,9/15/2008,8338,Bobby Parnell,RP,
435064,Bobby Wilson,C,TB,R,R,1983,49220,wilsobo02,Bobby Wilson,538897,Bobby Wilson,C,WILSON19830408A,29115,Bobby Wilson,C,6564,Bobby Wilson,wilsobo02,8232,Bobby Wilson,C,wilsb002,Bobby Wilson,4/28/2008,8232,Bobby Wilson,C,C2
457429,Boone Logan,P,COL,R,L,1984,47921,loganbo02,Boone Logan,1098960,Boone Logan,RP,LOGAN19840813A,6486,Boone Logan,RP,5525,Boone Logan,loganbo02,7715,Boone Logan,P,logab001,Boone Logan,4/4/2006,7715,Boone Logan,RP,RP2
502202,Brad Boxberger,P,TB,R,R,1988,65809,boxbebr01,Brad Boxberger,1813265,Brad Boxberger,RP,BOXBERGER19880527A,31495,Brad Boxberger,RP,10133,Brad Boxberger,boxbebr01,9215,Brad Boxberger,P,boxbb001,Brad Boxberger,6/10/2012,9215,Brad Boxberger,RP,RP1
542960,Brad Brach,P,BAL,R,R,1986,58089,brachbr01,Brad Brach,1793607,Brad Brach,RP,BRACH19860412A,31000,Brad Brach,RP,6627,Brad Brach,brachbr01,9040,Brad Brach,P,bracb001,Brad Brach,8/31/2011,9040,Brad Brach,RP,RP5
543223,Brad Glenn,RF,TOR,R,R,1987,59995,glennbr01,Brad Glenn,1813391,Brad Glenn,RF,,31501,Brad Glenn,RF,7392,Brad Glenn,glennbr01,9748,Brad Glenn,RF,glenb001,Brad Glenn,6/27/2014,9748,Brad Glenn,RF,
543272,Brad Hand,P,MIA,L,L,1990,57938,handbr01,Brad Hand,1795804,Brad Hand,RP,HAND19900320A,31077,Brad Hand,RP,9111,Brad Hand,handbr01,8955,Brad Hand,P,handb001,Brad Hand,6/7/2011,8955,Brad Hand,RP/SP,RP6
453184,Brad Lincoln,P,PHI,L,R,1985,51929,lincobr01,Brad Lincoln,1205580,Brad Lincoln,RP,LINCOLN19850525A,29953,Brad Lincoln,RP,4241,Brad Lincoln,lincobr01,8646,Brad Lincoln,P,lincb001,Brad Lincoln,6/9/2010,8646,Brad Lincoln,RP/SP,
543543,Brad Miller,SS,SEA,L,R,1989,65980,millebr02,Brad Miller,1953818,Brad Miller,SS,MILLER19891018A,32206,Brad Miller,SS,12775,Brad Miller,millebr02,9446,Brad Miller,SS,millb002,Brad Miller,6/28/2013,9446,Brad Miller,SS,SS2
502166,Brad Mills,P,TOR,R,L,1985,56121,millsbr02,Brad Mills,1663605,Brad Mills,RP,MILLS19850305A,30201,Brad Mills,SP,4420,Brad Mills,millsbr02,8420,Brad Mills,P,millb001,Brad Mills,6/18/2009,8420,Brad Mills,SP,
502748,Brad Peacock,P,HOU,R,R,1988,57086,peacobr01,Brad Peacock,1833104,Brad Peacock,SP,PEACOCK19880202A,31591,Brad Peacock,SP,5401,Brad Peacock,peacobr01,9039,Brad Peacock,P,peacb001,Brad Peacock,9/6/2011,9039,Brad Peacock,SP,
207267,Brad Penny,P,MIA,R,R,1978,524,pennybr01,Brad Penny,28145,Brad Penny,SP,PENNY19780524A,4115,Brad Penny,SP,535,Brad Penny,pennybr01,6276,Brad Penny,P,pennb002,Brad Penny,4/7/2000,6276,Brad Penny,SP,
430957,Brad Snyder,1B,TEX,L,L,1982,45477,snydebr02,Brad Snyder,479391,Brad Snyder,RF,SNYDER19820525A,28865,Brad Snyder,RF,6052,Brad Snyder,snydebr02,8100,Brad Snyder,1B,snydb002,Brad Snyder,9/7/2010,8100,Brad Snyder,1B/LF,
446899,Brad Ziegler,P,ARI,R,R,1979,49218,zieglbr01,Brad Ziegler,1208774,Brad Ziegler,RP,ZIEGLER19791010A,29147,Brad Ziegler,RP,7293,Brad Ziegler,zieglbr01,8262,Brad Ziegler,P,ziegb001,Brad Ziegler,5/31/2008,8262,Brad Ziegler,RP,RP3
